Path,Lines,Functions
/anaconda3//lib/python3.7/site-packages/setuptools/command/build_py.py,270,18
/anaconda3//lib/python3.7/site-packages/setuptools/command/__init__.py,18,0
/anaconda3//lib/python3.7/site-packages/setuptools/command/sdist.py,221,14
/anaconda3//lib/python3.7/site-packages/setuptools/command/test.py,271,16
/anaconda3//lib/python3.7/site-packages/setuptools/command/saveopts.py,22,1
/anaconda3//lib/python3.7/site-packages/setuptools/command/bdist_rpm.py,43,2
/anaconda3//lib/python3.7/site-packages/setuptools/command/build_clib.py,98,1
/anaconda3//lib/python3.7/site-packages/setuptools/command/egg_info.py,717,49
/anaconda3//lib/python3.7/site-packages/setuptools/command/install.py,125,6
/anaconda3//lib/python3.7/site-packages/setuptools/command/develop.py,221,11
/anaconda3//lib/python3.7/site-packages/setuptools/command/rotate.py,66,3
/anaconda3//lib/python3.7/site-packages/setuptools/command/install_egg_info.py,62,6
/anaconda3//lib/python3.7/site-packages/setuptools/command/setopt.py,149,7
/anaconda3//lib/python3.7/site-packages/setuptools/site-patch.py,74,1
/anaconda3//lib/python3.7/site-packages/setuptools/msvc.py,1301,74
/anaconda3//lib/python3.7/site-packages/setuptools/extern/__init__.py,73,5
/anaconda3//lib/python3.7/site-packages/setuptools/dist.py,1278,63
/anaconda3//lib/python3.7/site-packages/setuptools/lib2to3_ex.py,62,6
/anaconda3//lib/python3.7/site-packages/setuptools/glibc.py,86,4
/anaconda3//lib/python3.7/site-packages/setuptools/py33compat.py,55,2
/anaconda3//lib/python3.7/site-packages/setuptools/wheel.py,211,13
/anaconda3//lib/python3.7/site-packages/setuptools/namespaces.py,107,9
/anaconda3//lib/python3.7/site-packages/pkg_resources/_vendor/packaging/version.py,393,30
/anaconda3//lib/python3.7/site-packages/pkg_resources/_vendor/packaging/__init__.py,14,0
/anaconda3//lib/python3.7/site-packages/pkg_resources/_vendor/packaging/utils.py,14,1
/anaconda3//lib/python3.7/site-packages/pkg_resources/_vendor/packaging/requirements.py,127,3
/anaconda3//lib/python3.7/site-packages/pkg_resources/_vendor/packaging/_structures.py,68,18
/anaconda3//lib/python3.7/site-packages/pkg_resources/_vendor/packaging/markers.py,301,18
/anaconda3//lib/python3.7/site-packages/pkg_resources/_vendor/packaging/__about__.py,21,0
/anaconda3//lib/python3.7/site-packages/pkg_resources/_vendor/packaging/_compat.py,30,2
/anaconda3//lib/python3.7/site-packages/pkg_resources/_vendor/packaging/specifiers.py,774,58
/anaconda3//lib/python3.7/site-packages/pkg_resources/_vendor/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/pkg_resources/_vendor/appdirs.py,608,19
/anaconda3//lib/python3.7/site-packages/pkg_resources/_vendor/six.py,868,61
/anaconda3//lib/python3.7/site-packages/pkg_resources/_vendor/pyparsing.py,5742,315
/anaconda3//lib/python3.7/site-packages/pkg_resources/py31compat.py,23,1
/anaconda3//lib/python3.7/site-packages/pkg_resources/__init__.py,3286,253
/anaconda3//lib/python3.7/site-packages/pkg_resources/extern/__init__.py,73,5
/anaconda3//lib/python3.7/site-packages/notebook/transutils.py,13,0
/anaconda3//lib/python3.7/site-packages/notebook/tree/tests/test_tree_handler.py,38,2
/anaconda3//lib/python3.7/site-packages/notebook/tree/tests/handlers.py,77,3
/anaconda3//lib/python3.7/site-packages/notebook/tree/tests/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/tree/handlers.py,78,3
/anaconda3//lib/python3.7/site-packages/notebook/tree/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/config_manager.py,137,8
/anaconda3//lib/python3.7/site-packages/notebook/_version.py,13,0
/anaconda3//lib/python3.7/site-packages/notebook/log.py,50,1
/anaconda3//lib/python3.7/site-packages/notebook/auth/logout.py,23,1
/anaconda3//lib/python3.7/site-packages/notebook/auth/security.py,148,4
/anaconda3//lib/python3.7/site-packages/notebook/auth/tests/test_security.py,25,4
/anaconda3//lib/python3.7/site-packages/notebook/auth/tests/test_login.py,48,3
/anaconda3//lib/python3.7/site-packages/notebook/auth/tests/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/auth/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/auth/login.py,255,15
/anaconda3//lib/python3.7/site-packages/notebook/auth/__main__.py,42,2
/anaconda3//lib/python3.7/site-packages/notebook/nbextensions.py,1132,34
/anaconda3//lib/python3.7/site-packages/notebook/serverextensions.py,334,9
/anaconda3//lib/python3.7/site-packages/notebook/notebookapp.py,1905,76
/anaconda3//lib/python3.7/site-packages/notebook/_tz.py,42,5
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_prompt_numbers.py,28,3
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/conftest.py,121,6
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_multiselect.py,65,3
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_display_image.py,65,3
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_shutdown.py,15,1
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_save.py,65,2
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_save_as_notebook.py,40,6
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_find_and_replace.py,24,1
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_buffering.py,56,5
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_multiselect_toggle.py,48,4
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_dualmode_clipboard.py,59,1
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_merge_cells.py,33,1
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_dualmode_arrows.py,103,1
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_dualmode_insertcell.py,57,1
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/utils.py,457,51
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_dualmode_cellmode.py,58,2
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_undelete.py,100,3
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_dashboard_nav.py,72,5
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_clipboard_multiselect.py,30,1
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_dualmode_markdown.py,53,2
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/quick_selenium.py,53,3
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_display_isolation.py,96,3
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_dualmode_execute.py,81,1
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_deletecell.py,61,3
/anaconda3//lib/python3.7/site-packages/notebook/tests/selenium/test_markdown.py,29,2
/anaconda3//lib/python3.7/site-packages/notebook/tests/test_notebookapp.py,194,20
/anaconda3//lib/python3.7/site-packages/notebook/tests/test_utils.py,94,5
/anaconda3//lib/python3.7/site-packages/notebook/tests/test_gateway.py,346,20
/anaconda3//lib/python3.7/site-packages/notebook/tests/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/tests/test_serverextensions.py,198,16
/anaconda3//lib/python3.7/site-packages/notebook/tests/test_i18n.py,10,1
/anaconda3//lib/python3.7/site-packages/notebook/tests/test_files.py,177,5
/anaconda3//lib/python3.7/site-packages/notebook/tests/test_nbextensions.py,517,48
/anaconda3//lib/python3.7/site-packages/notebook/tests/test_serialize.py,26,2
/anaconda3//lib/python3.7/site-packages/notebook/tests/test_paths.py,40,2
/anaconda3//lib/python3.7/site-packages/notebook/tests/launchnotebook.py,219,13
/anaconda3//lib/python3.7/site-packages/notebook/tests/test_config_manager.py,55,1
/anaconda3//lib/python3.7/site-packages/notebook/__init__.py,26,0
/anaconda3//lib/python3.7/site-packages/notebook/terminal/handlers.py,42,5
/anaconda3//lib/python3.7/site-packages/notebook/terminal/__init__.py,42,1
/anaconda3//lib/python3.7/site-packages/notebook/terminal/api_handlers.py,54,4
/anaconda3//lib/python3.7/site-packages/notebook/jstest.py,634,37
/anaconda3//lib/python3.7/site-packages/notebook/edit/handlers.py,29,1
/anaconda3//lib/python3.7/site-packages/notebook/edit/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/extensions.py,104,3
/anaconda3//lib/python3.7/site-packages/notebook/utils.py,333,17
/anaconda3//lib/python3.7/site-packages/notebook/_sysinfo.py,98,3
/anaconda3//lib/python3.7/site-packages/notebook/view/handlers.py,27,1
/anaconda3//lib/python3.7/site-packages/notebook/view/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/files/handlers.py,84,3
/anaconda3//lib/python3.7/site-packages/notebook/files/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/nbconvert/tests/test_nbconvert_handlers.py,139,13
/anaconda3//lib/python3.7/site-packages/notebook/nbconvert/tests/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/nbconvert/handlers.py,200,7
/anaconda3//lib/python3.7/site-packages/notebook/nbconvert/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/prometheus/metrics.py,27,0
/anaconda3//lib/python3.7/site-packages/notebook/prometheus/__init__.py,4,0
/anaconda3//lib/python3.7/site-packages/notebook/prometheus/log_functions.py,24,1
/anaconda3//lib/python3.7/site-packages/notebook/notebook/handlers.py,108,2
/anaconda3//lib/python3.7/site-packages/notebook/notebook/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/i18n/__init__.py,99,4
/anaconda3//lib/python3.7/site-packages/notebook/kernelspecs/handlers.py,27,3
/anaconda3//lib/python3.7/site-packages/notebook/kernelspecs/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/__main__.py,5,0
/anaconda3//lib/python3.7/site-packages/notebook/bundler/bundlerextensions.py,307,11
/anaconda3//lib/python3.7/site-packages/notebook/bundler/tools.py,230,5
/anaconda3//lib/python3.7/site-packages/notebook/bundler/tests/test_bundlerextension.py,76,5
/anaconda3//lib/python3.7/site-packages/notebook/bundler/tests/test_bundler_tools.py,124,15
/anaconda3//lib/python3.7/site-packages/notebook/bundler/tests/test_bundler_api.py,82,7
/anaconda3//lib/python3.7/site-packages/notebook/bundler/tests/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/bundler/handlers.py,86,3
/anaconda3//lib/python3.7/site-packages/notebook/bundler/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/bundler/tarball_bundler.py,47,2
/anaconda3//lib/python3.7/site-packages/notebook/bundler/zip_bundler.py,59,2
/anaconda3//lib/python3.7/site-packages/notebook/bundler/__main__.py,7,0
/anaconda3//lib/python3.7/site-packages/notebook/base/handlers.py,948,77
/anaconda3//lib/python3.7/site-packages/notebook/base/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/base/zmqhandlers.py,300,17
/anaconda3//lib/python3.7/site-packages/notebook/services/kernels/kernelmanager.py,474,28
/anaconda3//lib/python3.7/site-packages/notebook/services/kernels/tests/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/services/kernels/tests/test_kernels_api.py,204,17
/anaconda3//lib/python3.7/site-packages/notebook/services/kernels/handlers.py,496,28
/anaconda3//lib/python3.7/site-packages/notebook/services/kernels/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/services/contents/largefilemanager.py,70,2
/anaconda3//lib/python3.7/site-packages/notebook/services/contents/tests/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/services/contents/tests/test_fileio.py,131,5
/anaconda3//lib/python3.7/site-packages/notebook/services/contents/tests/test_contents_api.py,721,71
/anaconda3//lib/python3.7/site-packages/notebook/services/contents/tests/test_manager.py,642,33
/anaconda3//lib/python3.7/site-packages/notebook/services/contents/tests/test_largefilemanager.py,113,4
/anaconda3//lib/python3.7/site-packages/notebook/services/contents/handlers.py,327,18
/anaconda3//lib/python3.7/site-packages/notebook/services/contents/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/services/contents/filecheckpoints.py,202,13
/anaconda3//lib/python3.7/site-packages/notebook/services/contents/checkpoints.py,142,13
/anaconda3//lib/python3.7/site-packages/notebook/services/contents/filemanager.py,592,26
/anaconda3//lib/python3.7/site-packages/notebook/services/contents/manager.py,532,33
/anaconda3//lib/python3.7/site-packages/notebook/services/contents/fileio.py,344,15
/anaconda3//lib/python3.7/site-packages/notebook/services/config/tests/test_config_api.py,67,9
/anaconda3//lib/python3.7/site-packages/notebook/services/config/tests/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/services/config/handlers.py,40,3
/anaconda3//lib/python3.7/site-packages/notebook/services/config/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/services/config/manager.py,58,7
/anaconda3//lib/python3.7/site-packages/notebook/services/security/handlers.py,32,3
/anaconda3//lib/python3.7/site-packages/notebook/services/security/__init__.py,4,0
/anaconda3//lib/python3.7/site-packages/notebook/services/shutdown.py,15,1
/anaconda3//lib/python3.7/site-packages/notebook/services/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/services/sessions/sessionmanager.py,275,15
/anaconda3//lib/python3.7/site-packages/notebook/services/sessions/tests/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/services/sessions/tests/test_sessions_api.py,256,25
/anaconda3//lib/python3.7/site-packages/notebook/services/sessions/tests/test_sessionmanager.py,255,18
/anaconda3//lib/python3.7/site-packages/notebook/services/sessions/handlers.py,174,5
/anaconda3//lib/python3.7/site-packages/notebook/services/sessions/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/services/api/tests/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/services/api/tests/test_api.py,47,5
/anaconda3//lib/python3.7/site-packages/notebook/services/api/handlers.py,56,4
/anaconda3//lib/python3.7/site-packages/notebook/services/api/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/services/nbconvert/tests/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/services/nbconvert/tests/test_nbconvert_api.py,31,5
/anaconda3//lib/python3.7/site-packages/notebook/services/nbconvert/handlers.py,39,1
/anaconda3//lib/python3.7/site-packages/notebook/services/nbconvert/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/services/kernelspecs/tests/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/services/kernelspecs/tests/test_kernelspecs_api.py,137,16
/anaconda3//lib/python3.7/site-packages/notebook/services/kernelspecs/handlers.py,107,4
/anaconda3//lib/python3.7/site-packages/notebook/services/kernelspecs/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/gateway/handlers.py,240,21
/anaconda3//lib/python3.7/site-packages/notebook/gateway/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/notebook/gateway/managers.py,607,42
/anaconda3//lib/python3.7/site-packages/_pyrsistent_version.py,1,0
/anaconda3//lib/python3.7/site-packages/terminado/uimodule.py,27,3
/anaconda3//lib/python3.7/site-packages/terminado/tests/__init__.py,1,0
/anaconda3//lib/python3.7/site-packages/terminado/tests/basic_test.py,247,21
/anaconda3//lib/python3.7/site-packages/terminado/__init__.py,15,0
/anaconda3//lib/python3.7/site-packages/terminado/management.py,344,32
/anaconda3//lib/python3.7/site-packages/terminado/websocket.py,103,9
/anaconda3//lib/python3.7/site-packages/numexpr/cpuinfo.py,861,184
/anaconda3//lib/python3.7/site-packages/numexpr/version.py,11,0
/anaconda3//lib/python3.7/site-packages/numexpr/expressions.py,542,44
/anaconda3//lib/python3.7/site-packages/numexpr/tests/__init__.py,14,0
/anaconda3//lib/python3.7/site-packages/numexpr/tests/test_numexpr.py,1138,85
/anaconda3//lib/python3.7/site-packages/numexpr/__init__.py,87,2
/anaconda3//lib/python3.7/site-packages/numexpr/__config__.py,32,2
/anaconda3//lib/python3.7/site-packages/numexpr/utils.py,154,8
/anaconda3//lib/python3.7/site-packages/numexpr/necompiler.py,859,45
/anaconda3//lib/python3.7/site-packages/bitarray/__init__.py,79,6
/anaconda3//lib/python3.7/site-packages/bitarray/test_bitarray.py,2223,163
/anaconda3//lib/python3.7/site-packages/itsdangerous/_json.py,18,2
/anaconda3//lib/python3.7/site-packages/itsdangerous/jws.py,218,14
/anaconda3//lib/python3.7/site-packages/itsdangerous/timed.py,147,7
/anaconda3//lib/python3.7/site-packages/itsdangerous/encoding.py,49,5
/anaconda3//lib/python3.7/site-packages/itsdangerous/__init__.py,22,0
/anaconda3//lib/python3.7/site-packages/itsdangerous/url_safe.py,65,2
/anaconda3//lib/python3.7/site-packages/itsdangerous/exc.py,98,7
/anaconda3//lib/python3.7/site-packages/itsdangerous/serializer.py,233,13
/anaconda3//lib/python3.7/site-packages/itsdangerous/_compat.py,46,1
/anaconda3//lib/python3.7/site-packages/itsdangerous/signer.py,179,12
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/app/__init__.py,18,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/app/start.py,165,6
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/app/cli.py,60,1
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/app/icons/__init__.py,8,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/app/main.py,108,1
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/config/user.py,465,27
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/config/__init__.py,148,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/config/main.py,88,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/config/base.py,88,4
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/__init__.py,11,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/utils/misc.py,475,28
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/utils/py3compat.py,323,24
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/utils/win_elevate.py,99,2
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/utils/encoding.py,298,14
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/utils/conda.py,85,4
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/utils/findpip.py,49,1
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/utils/constants.py,113,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/utils/__init__.py,129,5
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/utils/qthelpers.py,120,5
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/utils/programs.py,542,18
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/utils/launch.py,614,17
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/utils/logs.py,177,5
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/utils/pretty_json.py,36,1
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/utils/styles.py,160,4
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/utils/analytics.py,321,17
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/utils/fixtures.py,86,8
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/static/css/__init__.py,22,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/static/images/__init__.py,76,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/static/__init__.py,8,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/static/content/__init__.py,32,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/static/scripts/__init__.py,13,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/static/scripts/vscodeinstall.py,58,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/static/fonts/__init__.py,32,1
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/api/tests/test_client_api.py,292,22
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/api/tests/test_anaconda_api.py,112,7
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/api/tests/__init__.py,8,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/api/tests/test_conda_api.py,628,65
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/api/__init__.py,8,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/api/anaconda_api.py,2390,101
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/api/download_api.py,577,28
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/api/project_api.py,194,12
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/api/process.py,400,30
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/api/conda_api.py,1828,78
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/api/client_api.py,692,35
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/exceptions.py,102,5
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/external/UniversalAnalytics/tests/__init__.py,12,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/external/UniversalAnalytics/__init__.py,12,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/external/UniversalAnalytics/Tracker.py,619,26
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/external/UniversalAnalytics/HTTPLog.py,162,12
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/external/knownfolders.py,271,3
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/external/binaryornot/check.py,39,1
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/external/binaryornot/__init__.py,6,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/external/binaryornot/utils.py,144,3
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/external/__init__.py,8,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/external/filelock.py,456,23
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/tabs/home.py,400,17
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/tabs/tabwidget.py,283,21
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/tabs/tests/test_environments_tab.py,123,5
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/tabs/tests/__init__.py,8,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/tabs/tests/test_community_tab.py,59,2
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/tabs/__init__.py,8,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/tabs/community.py,570,19
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/tabs/environments.py,352,18
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/tabs/projects.py,278,17
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/main_window.py,2903,83
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/lists/__init__.py,174,16
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/lists/apps.py,636,21
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/lists/content.py,526,24
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/lists/environments.py,300,25
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/lists/projects.py,294,26
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/tests/test_main_window.py,232,18
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/tests/__init__.py,8,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/tests/test_endpoint_content.py,52,1
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/__init__.py,503,42
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/explorer.py,1383,106
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/manager/tests/test_table.py,8,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/manager/tests/__init__.py,8,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/manager/tests/test_manager.py,8,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/manager/__init__.py,8,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/manager/packages.py,493,29
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/manager/model.py,382,26
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/manager/filter.py,109,5
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/manager/table.py,865,31
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/helperwidgets.py,267,25
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/update.py,129,3
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/quit.py,291,17
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/tests/test_about_dialog.py,51,4
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/tests/test_packages.py,167,7
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/tests/test_environment_dialogs.py,331,26
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/tests/test_preferences.py,258,18
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/tests/test_login_dialog.py,170,13
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/tests/test_license_manager.py,252,5
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/tests/__init__.py,8,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/tests/test_splash.py,78,7
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/tests/test_channels.py,294,17
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/tests/test_projects.py,254,22
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/tests/test_update_dialog.py,54,4
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/tests/test_quit_dialog.py,200,19
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/tests/data/__init__.py,22,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/tests/test_messagebox.py,24,0
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/tests/test_logger.py,86,4
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/preferences.py,545,26
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/__init__.py,496,22
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/offline.py,131,4
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/packages.py,314,4
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/about.py,112,2
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/logger.py,197,8
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/environment.py,742,30
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/license.py,394,27
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/channels.py,708,34
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/login.py,305,10
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/projects.py,596,27
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/password.py,156,8
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/dialogs/splash.py,173,8
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/projects.py,452,29
/anaconda3//lib/python3.7/site-packages/anaconda_navigator/widgets/spinner.py,304,30
/anaconda3//lib/python3.7/site-packages/parso/tree.py,366,37
/anaconda3//lib/python3.7/site-packages/parso/python/prefix.py,97,5
/anaconda3//lib/python3.7/site-packages/parso/python/tree.py,1242,100
/anaconda3//lib/python3.7/site-packages/parso/python/token.py,27,3
