food_name,sample_date,illness,province,analysis_date,reading,units,analyte
Asparagus,2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cesium-137
Asparagus,2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cesium-137
Asparagus,2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cesium-137
Asparagus,2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cesium-137
Asparagus,2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cesium-137
Asparagus,2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Cesium-137
Asparagus,2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Cesium-137
Asparagus,2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Cesium-137
Asparagus,2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Cesium-137
Asparagus,2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Cesium-137
Asparagus,2019-10-22,No,British Columbia,2020-03-23,0.0,Bq/Kg,Cesium-137
Asparagus,2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Cesium-137
Asparagus,2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cobalt-57
Asparagus,2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cobalt-57
Asparagus,2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cobalt-57
Asparagus,2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cobalt-57
Asparagus,2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cobalt-57
Asparagus,2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cobalt-57
Asparagus,2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cobalt-57
Asparagus,2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cobalt-60
Asparagus,2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cobalt-60
Asparagus,2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cobalt-60
Asparagus,2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cobalt-60
Asparagus,2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cobalt-60
Asparagus,2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cobalt-60
Asparagus,2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cobalt-60
Asparagus,2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cobalt-60
Asparagus,2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cobalt-60
Asparagus,2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Iodine-131
Asparagus,2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Iodine-131
Asparagus,2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Iodine-131
Asparagus,2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Iodine-131
Asparagus,2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Iodine-131
Asparagus,2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Iodine-131
Asparagus,2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Iodine-131
Asparagus,2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Iodine-131
Asparagus,2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Iodine-131
Asparagus,2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Iodine-131
Asparagus,2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Iodine-131
Asparagus,2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Iodine-131
Asparagus,2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Iodine-131
Asparagus,2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Iodine-131
Asparagus,2019-10-22,No,British Columbia,2020-03-23,0.0,Bq/Kg,Iodine-131
Asparagus,2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Iodine-131
Asparagus,2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Lead-210
Asparagus,2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Lead-210
Asparagus,2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Lead-210
Asparagus,2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Lead-210
Asparagus,2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Lead-210
Asparagus,2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Lead-210
Asparagus,2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Lead-210
Asparagus,2019-10-22,No,British Columbia,2020-03-23,0.0,Bq/Kg,Lead-210
Asparagus,2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Lead-210
Asparagus,2013-09-15,No,Quebec,2014-05-15,103.1843,Bq/Kg,Potassium-40
Asparagus,2015-01-15,No,Manitoba,2015-06-15,81.27582,Bq/Kg,Potassium-40
Asparagus,2015-01-01,No,Nova Scotia,2015-12-31,87.0624,Bq/Kg,Potassium-40
Asparagus,2016-09-01,No,Quebec,2016-12-20,105.8199,Bq/Kg,Potassium-40
Asparagus,2017-09-30,No,Ontario,2018-02-27,73.18651,Bq/Kg,Potassium-40
Asparagus,2018-10-31,No,Alberta,2019-03-31,70.79981,Bq/Kg,Potassium-40
Asparagus,2019-10-22,No,British Columbia,2020-03-23,62.49236,Bq/Kg,Potassium-40
Asparagus,2020-11-01,No,Newfoundland and Labrador,2021-08-23,62.76848,Bq/Kg,Potassium-40
"Baby Food, Dinners Cereal, Vegetable, Meat",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners Cereal, Vegetable, Meat",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners Cereal, Vegetable, Meat",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners Cereal, Vegetable, Meat",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners Cereal, Vegetable, Meat",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners Cereal, Vegetable, Meat",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners Cereal, Vegetable, Meat",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners Cereal, Vegetable, Meat",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners Cereal, Vegetable, Meat",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners Cereal, Vegetable, Meat",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners Cereal, Vegetable, Meat",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners Cereal, Vegetable, Meat",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners Cereal, Vegetable, Meat",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners Cereal, Vegetable, Meat",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners Cereal, Vegetable, Meat",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners Cereal, Vegetable, Meat",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners Cereal, Vegetable, Meat",2019-09-27,No,British Columbia,2020-03-23,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners Cereal, Vegetable, Meat",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners Cereal, Vegetable, Meat",2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2019-09-27,No,British Columbia,2020-03-23,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners Cereal, Vegetable, Meat",2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2019-09-27,No,British Columbia,2020-03-23,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners Cereal, Vegetable, Meat",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Cobalt-57
"Baby Food, Dinners Cereal, Vegetable, Meat",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cobalt-57
"Baby Food, Dinners Cereal, Vegetable, Meat",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cobalt-57
"Baby Food, Dinners Cereal, Vegetable, Meat",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cobalt-57
"Baby Food, Dinners Cereal, Vegetable, Meat",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cobalt-57
"Baby Food, Dinners Cereal, Vegetable, Meat",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cobalt-57
"Baby Food, Dinners Cereal, Vegetable, Meat",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cobalt-57
"Baby Food, Dinners Cereal, Vegetable, Meat",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cobalt-57
"Baby Food, Dinners Cereal, Vegetable, Meat",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cobalt-57
"Baby Food, Dinners Cereal, Vegetable, Meat",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cobalt-60
"Baby Food, Dinners Cereal, Vegetable, Meat",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cobalt-60
"Baby Food, Dinners Cereal, Vegetable, Meat",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cobalt-60
"Baby Food, Dinners Cereal, Vegetable, Meat",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cobalt-60
"Baby Food, Dinners Cereal, Vegetable, Meat",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cobalt-60
"Baby Food, Dinners Cereal, Vegetable, Meat",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cobalt-60
"Baby Food, Dinners Cereal, Vegetable, Meat",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cobalt-60
"Baby Food, Dinners Cereal, Vegetable, Meat",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cobalt-60
"Baby Food, Dinners Cereal, Vegetable, Meat",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cobalt-60
"Baby Food, Dinners Cereal, Vegetable, Meat",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cobalt-60
"Baby Food, Dinners Cereal, Vegetable, Meat",2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2019-09-27,No,British Columbia,2020-03-23,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Iodine-131
"Baby Food, Dinners Cereal, Vegetable, Meat",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Lead-210
"Baby Food, Dinners Cereal, Vegetable, Meat",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Lead-210
"Baby Food, Dinners Cereal, Vegetable, Meat",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Lead-210
"Baby Food, Dinners Cereal, Vegetable, Meat",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Lead-210
"Baby Food, Dinners Cereal, Vegetable, Meat",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Lead-210
"Baby Food, Dinners Cereal, Vegetable, Meat",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Lead-210
"Baby Food, Dinners Cereal, Vegetable, Meat",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Lead-210
"Baby Food, Dinners Cereal, Vegetable, Meat",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Lead-210
"Baby Food, Dinners Cereal, Vegetable, Meat",2019-09-27,No,British Columbia,2020-03-23,0.0,Bq/Kg,Lead-210
"Baby Food, Dinners Cereal, Vegetable, Meat",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Lead-210
"Baby Food, Dinners Cereal, Vegetable, Meat",2013-09-15,No,Quebec,2014-05-15,60.8176,Bq/Kg,Potassium-40
"Baby Food, Dinners Cereal, Vegetable, Meat",2015-01-15,No,Manitoba,2015-06-15,49.67455,Bq/Kg,Potassium-40
"Baby Food, Dinners Cereal, Vegetable, Meat",2015-01-01,No,Nova Scotia,2015-12-31,59.1658,Bq/Kg,Potassium-40
"Baby Food, Dinners Cereal, Vegetable, Meat",2016-09-01,No,Quebec,2016-12-20,48.788,Bq/Kg,Potassium-40
"Baby Food, Dinners Cereal, Vegetable, Meat",2017-09-30,No,Ontario,2018-02-27,47.81898,Bq/Kg,Potassium-40
"Baby Food, Dinners Cereal, Vegetable, Meat",2018-10-31,No,Alberta,2019-03-31,73.22009,Bq/Kg,Potassium-40
"Baby Food, Dinners Cereal, Vegetable, Meat",2019-09-27,No,British Columbia,2020-03-23,70.92808,Bq/Kg,Potassium-40
"Baby Food, Dinners Cereal, Vegetable, Meat",2020-11-01,No,Newfoundland and Labrador,2021-08-23,46.57854,Bq/Kg,Potassium-40
"Baby Food, Dinners Cereal, Vegetable, Meat",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Radium-226
"Baby Food, Dinners Cereal, Vegetable, Meat",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Radium-226
"Baby Food, Dinners Cereal, Vegetable, Meat",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Radium-226
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2019-09-27,No,British Columbia,2020-03-23,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Americium-241
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2019-09-27,No,British Columbia,2020-03-23,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Cesium-134
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Cesium-137
"Baby Food, Dinners, Meat Or Poultry & Vegetable",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Cesium-137
